area,ethnicity,age_group,sex,value
West Coast,Asian,60-64,F,9
West Coast,Other,60-64,M,39
West Coast,Other,60-64,F,24
West Coast,European/Maori,60-64,M,15
West Coast,European/Maori,60-64,F,24
West Coast,Four ethnic groups,60-64,F,3
West Coast,Not Elsewhere Included,60-64,M,69
West Coast,Not Elsewhere Included,60-64,F,54
Canterbury,European,60-64,M,13137
Canterbury,European,60-64,F,13752
Canterbury,Maori,60-64,M,414
Canterbury,Maori,60-64,F,264
Canterbury,Pacific Peoples,60-64,M,141
Canterbury,Pacific Peoples,60-64,F,120
Canterbury,Asian,60-64,M,525
Canterbury,Asian,60-64,F,558
Canterbury,MELAA,60-64,M,48
Canterbury,MELAA,60-64,F,36
Canterbury,Other,60-64,M,300
Canterbury,Other,60-64,F,240
Canterbury,European/Maori,60-64,M,237
Canterbury,European/Maori,60-64,F,288
Canterbury,European/Pacific Peoples,60-64,M,9
Canterbury,European/Pacific Peoples,60-64,F,15
Canterbury,European/Asian,60-64,M,6
Canterbury,European/Asian,60-64,F,9
Canterbury,European/Other Ethnicity,60-64,M,18
Canterbury,European/Other Ethnicity,60-64,F,15
Canterbury,Maori/Pacific Peoples,60-64,M,3
Canterbury,Maori/Asian,60-64,M,3
Canterbury,Maori/Asian,60-64,F,3
Canterbury,Asian/Other Ethnicity,60-64,F,3
Canterbury,European/Maori/Pacific Peoples,60-64,M,3
Canterbury,European/Maori/Pacific Peoples,60-64,F,3
Canterbury,European/Maori/Asian,60-64,M,3
Canterbury,European/Maori/Asian,60-64,F,3
Canterbury,European/Maori/MELAA,60-64,M,3
Canterbury,European/Maori/Other Ethnicity,60-64,F,3
Canterbury,Four ethnic groups,60-64,M,3
Canterbury,Five ethnic groups,60-64,M,3
Canterbury,Not Elsewhere Included,60-64,M,651
Canterbury,Not Elsewhere Included,60-64,F,627
Otago,European,60-64,M,5118
Otago,European,60-64,F,5313
Otago,Maori,60-64,M,117
Otago,Maori,60-64,F,66
Otago,Pacific Peoples,60-64,M,36
Otago,Pacific Peoples,60-64,F,30
Otago,Asian,60-64,M,81
Otago,Asian,60-64,F,108
Otago,MELAA,60-64,M,12
Otago,MELAA,60-64,F,12
Otago,Other,60-64,M,135
Otago,Other,60-64,F,75
Otago,European/Maori,60-64,M,90
Otago,European/Maori,60-64,F,108
Otago,European/Asian,60-64,M,3
Otago,European/Asian,60-64,F,6
Otago,European/MELAA,60-64,M,3
Otago,European/MELAA,60-64,F,3
Otago,European/Other Ethnicity,60-64,M,9
Otago,European/Other Ethnicity,60-64,F,3
Otago,Pacific Peoples/Asian,60-64,M,3
Otago,Asian/Other Ethnicity,60-64,M,3
Otago,European/Maori/MELAA,60-64,M,3
Otago,Not Elsewhere Included,60-64,M,255
Otago,Not Elsewhere Included,60-64,F,240
Southland,European,60-64,M,2310
Southland,European,60-64,F,2244
Southland,Maori,60-64,M,117
Southland,Maori,60-64,F,81
Southland,Pacific Peoples,60-64,M,33
Southland,Pacific Peoples,60-64,F,9
Southland,Asian,60-64,M,15
Southland,Asian,60-64,F,30
Southland,MELAA,60-64,F,3
Southland,Other,60-64,M,69
Southland,Other,60-64,F,30
Southland,European/Maori,60-64,M,75
Southland,European/Maori,60-64,F,81
Southland,European/Other Ethnicity,60-64,M,3
Southland,Maori/Pacific Peoples,60-64,M,3
Southland,European/Maori/Other Ethnicity,60-64,M,3
Southland,Not Elsewhere Included,60-64,M,117
Southland,Not Elsewhere Included,60-64,F,81
Area Outside,European,60-64,M,9
Area Outside,European,60-64,F,6
Area Outside,Maori,60-64,F,6
Northland,European,65-69,M,3555
Northland,European,65-69,F,3507
Northland,Maori,65-69,M,459
Northland,Maori,65-69,F,534
Northland,Pacific Peoples,65-69,M,18
Northland,Pacific Peoples,65-69,F,15
Northland,Asian,65-69,M,24
Northland,Asian,65-69,F,54
Northland,MELAA,65-69,M,3
Northland,MELAA,65-69,F,6
Northland,Other,65-69,M,99
Northland,Other,65-69,F,72
Northland,European/Maori,65-69,M,114
Northland,European/Maori,65-69,F,168
Northland,European/Pacific Peoples,65-69,M,9
Northland,European/Pacific Peoples,65-69,F,6
Northland,European/Asian,65-69,M,3
Northland,European/Other Ethnicity,65-69,M,3
Northland,European/Other Ethnicity,65-69,F,3
Northland,Maori/Pacific Peoples,65-69,M,3
Northland,Maori/Asian,65-69,M,3
Northland,Pacific Peoples/Asian,65-69,F,3
Northland,European/Maori/Pacific Peoples,65-69,M,3
Northland,European/Maori/Pacific Peoples,65-69,F,3
Northland,Not Elsewhere Included,65-69,M,330
Northland,Not Elsewhere Included,65-69,F,330
Auckland,European,65-69,M,17772
Auckland,European,65-69,F,19080
Auckland,Maori,65-69,M,840
Auckland,Maori,65-69,F,885
Auckland,Pacific Peoples,65-69,M,1650
Auckland,Pacific Peoples,65-69,F,1878
Auckland,Asian,65-69,M,3471
Auckland,Asian,65-69,F,3762
Auckland,MELAA,65-69,M,195
Auckland,MELAA,65-69,F,159
Auckland,Other,65-69,M,438
Auckland,Other,65-69,F,267
Auckland,European/Maori,65-69,M,354
Auckland,European/Maori,65-69,F,486
Auckland,European/Pacific Peoples,65-69,M,60
Auckland,European/Pacific Peoples,65-69,F,84
Auckland,European/Asian,65-69,M,12
Auckland,European/Asian,65-69,F,18
Auckland,European/MELAA,65-69,M,6
Auckland,European/MELAA,65-69,F,9
Auckland,European/Other Ethnicity,65-69,M,33
Auckland,European/Other Ethnicity,65-69,F,33
Auckland,Maori/Pacific Peoples,65-69,M,12
Auckland,Maori/Pacific Peoples,65-69,F,6
Auckland,Maori/Asian,65-69,M,12
Auckland,Maori/Asian,65-69,F,21
Auckland,Maori/Other Ethnicity,65-69,M,3
Auckland,Maori/Other Ethnicity,65-69,F,3
Auckland,Pacific Peoples/Asian,65-69,M,27
Auckland,Pacific Peoples/Asian,65-69,F,33
Auckland,Asian/MELAA,65-69,M,3
Auckland,Asian/MELAA,65-69,F,3
Auckland,Asian/Other Ethnicity,65-69,M,3
Auckland,Asian/Other Ethnicity,65-69,F,6
Auckland,European/Maori/Pacific Peoples,65-69,M,18
Auckland,European/Maori/Pacific Peoples,65-69,F,18
Auckland,European/Maori/Asian,65-69,M,6
Auckland,European/Maori/Asian,65-69,F,9
Auckland,Pacific Peoples/European/Asian,65-69,M,3
Auckland,Pacific Peoples/European/Asian,65-69,F,3
Auckland,Pacific Peoples/European/Other Ethnicity,65-69,M,3
Auckland,Maori/Asian/Other Ethnicity,65-69,F,3
Auckland,Four ethnic groups,65-69,M,6
Auckland,Not Elsewhere Included,65-69,M,1458
Auckland,Not Elsewhere Included,65-69,F,1506
Waikato,European,65-69,M,7707
Waikato,European,65-69,F,8016
Waikato,Maori,65-69,M,648
Waikato,Maori,65-69,F,678
Waikato,Pacific Peoples,65-69,M,87
Waikato,Pacific Peoples,65-69,F,87
Waikato,Asian,65-69,M,210
Waikato,Asian,65-69,F,261
Waikato,MELAA,65-69,M,12
Waikato,MELAA,65-69,F,15
Waikato,Other,65-69,M,177
Waikato,Other,65-69,F,138
Waikato,European/Maori,65-69,M,183
Waikato,European/Maori,65-69,F,258
Waikato,European/Pacific Peoples,65-69,M,12
Waikato,European/Pacific Peoples,65-69,F,9
Waikato,European/Asian,65-69,M,6
Waikato,European/Asian,65-69,F,3
Waikato,European/MELAA,65-69,M,3
Waikato,European/MELAA,65-69,F,6
Waikato,European/Other Ethnicity,65-69,M,15
Waikato,European/Other Ethnicity,65-69,F,18
Waikato,Maori/Pacific Peoples,65-69,M,3
Waikato,Maori/Pacific Peoples,65-69,F,3
Waikato,Maori/Asian,65-69,M,9
Waikato,Maori/Asian,65-69,F,3
Waikato,Maori/Other Ethnicity,65-69,M,3
Waikato,Pacific Peoples/Asian,65-69,M,3
Waikato,Pacific Peoples/Asian,65-69,F,3
Waikato,Asian/Other Ethnicity,65-69,F,3
Waikato,European/Maori/Pacific Peoples,65-69,M,3
Waikato,European/Maori/Pacific Peoples,65-69,F,3
Waikato,European/Maori/Asian,65-69,M,3
Waikato,European/Maori/MELAA,65-69,F,3
Waikato,European/Maori/Other Ethnicity,65-69,M,3
Waikato,European/Maori/Other Ethnicity,65-69,F,3
Waikato,Not Elsewhere Included,65-69,M,447
Waikato,Not Elsewhere Included,65-69,F,459
Bay of Plenty,European,65-69,M,5460
Bay of Plenty,European,65-69,F,5898
Bay of Plenty,Maori,65-69,M,627
Bay of Plenty,Maori,65-69,F,621
Bay of Plenty,Pacific Peoples,65-69,M,36
Bay of Plenty,Pacific Peoples,65-69,F,42
Bay of Plenty,Asian,65-69,M,102
Bay of Plenty,Asian,65-69,F,117
Bay of Plenty,MELAA,65-69,M,6
Bay of Plenty,MELAA,65-69,F,6
Bay of Plenty,Other,65-69,M,165
Bay of Plenty,Other,65-69,F,114
Bay of Plenty,European/Maori,65-69,M,171
Bay of Plenty,European/Maori,65-69,F,231
Bay of Plenty,European/Pacific Peoples,65-69,M,6
Bay of Plenty,European/Pacific Peoples,65-69,F,6
Bay of Plenty,European/Asian,65-69,M,3
Bay of Plenty,European/Asian,65-69,F,3
Bay of Plenty,European/MELAA,65-69,M,3
Bay of Plenty,European/Other Ethnicity,65-69,M,18
Bay of Plenty,European/Other Ethnicity,65-69,F,9
Bay of Plenty,Maori/Pacific Peoples,65-69,M,6
Bay of Plenty,Maori/Pacific Peoples,65-69,F,3
Bay of Plenty,Maori/Other Ethnicity,65-69,M,3
Bay of Plenty,European/Maori/Pacific Peoples,65-69,M,3
Bay of Plenty,European/Maori/Asian,65-69,F,6
Bay of Plenty,European/Maori/Other Ethnicity,65-69,M,3
Bay of Plenty,European/Maori/Other Ethnicity,65-69,F,3
Bay of Plenty,Pacific Peoples/European/Asian,65-69,F,3
Bay of Plenty,Not Elsewhere Included,65-69,M,330
Bay of Plenty,Not Elsewhere Included,65-69,F,444
Gisborne,European,65-69,M,621
Gisborne,European,65-69,F,612
Gisborne,Maori,65-69,M,189
Gisborne,Maori,65-69,F,273
Gisborne,Pacific Peoples,65-69,M,9
Gisborne,Pacific Peoples,65-69,F,6
Gisborne,Asian,65-69,M,3
Gisborne,Asian,65-69,F,9
Gisborne,Other,65-69,M,21
Gisborne,Other,65-69,F,18
Gisborne,European/Maori,65-69,M,45
Gisborne,European/Maori,65-69,F,48
Gisborne,European/Pacific Peoples,65-69,F,3
Gisborne,European/Other Ethnicity,65-69,M,3
Gisborne,Maori/Asian,65-69,M,3
Gisborne,Not Elsewhere Included,65-69,M,81
Gisborne,Not Elsewhere Included,65-69,F,72
Hawke's Bay,European,65-69,M,3204
Hawke's Bay,European,65-69,F,3336
Hawke's Bay,Maori,65-69,M,297
Hawke's Bay,Maori,65-69,F,351
Hawke's Bay,Pacific Peoples,65-69,M,42
Hawke's Bay,Pacific Peoples,65-69,F,45
Hawke's Bay,Asian,65-69,M,48
Hawke's Bay,Asian,65-69,F,63
Hawke's Bay,MELAA,65-69,M,6
Hawke's Bay,MELAA,65-69,F,3
Hawke's Bay,Other,65-69,M,114
Hawke's Bay,Other,65-69,F,78
Hawke's Bay,European/Maori,65-69,M,78
Hawke's Bay,European/Maori,65-69,F,93
Hawke's Bay,European/Pacific Peoples,65-69,M,3
Hawke's Bay,European/Asian,65-69,F,3
Hawke's Bay,European/MELAA,65-69,F,3
Hawke's Bay,European/Other Ethnicity,65-69,M,9
Hawke's Bay,European/Other Ethnicity,65-69,F,15
Hawke's Bay,Maori/Pacific Peoples,65-69,M,3
Hawke's Bay,Maori/Asian,65-69,M,3
Hawke's Bay,European/Maori/Asian,65-69,F,3
Hawke's Bay,European/Maori/Other Ethnicity,65-69,M,3
Hawke's Bay,Not Elsewhere Included,65-69,M,168
Hawke's Bay,Not Elsewhere Included,65-69,F,177
Taranaki,European,65-69,M,2250
Taranaki,European,65-69,F,2406
Taranaki,Maori,65-69,M,147
Taranaki,Maori,65-69,F,147
Taranaki,Pacific Peoples,65-69,M,3
Taranaki,Pacific Peoples,65-69,F,6
Taranaki,Asian,65-69,M,24
Taranaki,Asian,65-69,F,21
Taranaki,MELAA,65-69,M,3
Taranaki,MELAA,65-69,F,3
Taranaki,Other,65-69,M,45
Taranaki,Other,65-69,F,39
Taranaki,European/Maori,65-69,M,45
Taranaki,European/Maori,65-69,F,54
Taranaki,European/Other Ethnicity,65-69,M,9
Taranaki,European/Other Ethnicity,65-69,F,6
Taranaki,Maori/Other Ethnicity,65-69,F,3
Taranaki,Asian/Other Ethnicity,65-69,M,3
Taranaki,Not Elsewhere Included,65-69,M,126
Taranaki,Not Elsewhere Included,65-69,F,132
Manawatu-Wanganui,European,65-69,M,4605
Manawatu-Wanganui,European,65-69,F,4746
Manawatu-Wanganui,Maori,65-69,M,330
Manawatu-Wanganui,Maori,65-69,F,354
Manawatu-Wanganui,Pacific Peoples,65-69,M,54
Manawatu-Wanganui,Pacific Peoples,65-69,F,45
Manawatu-Wanganui,Asian,65-69,M,93
Manawatu-Wanganui,Asian,65-69,F,120
Manawatu-Wanganui,MELAA,65-69,M,6
Manawatu-Wanganui,MELAA,65-69,F,3
Manawatu-Wanganui,Other,65-69,M,120
Manawatu-Wanganui,Other,65-69,F,69
Manawatu-Wanganui,European/Maori,65-69,M,108
Manawatu-Wanganui,European/Maori,65-69,F,150
Manawatu-Wanganui,European/Pacific Peoples,65-69,M,3
Manawatu-Wanganui,European/Pacific Peoples,65-69,F,3
Manawatu-Wanganui,European/Asian,65-69,M,3
Manawatu-Wanganui,European/Asian,65-69,F,3
Manawatu-Wanganui,European/MELAA,65-69,F,3
Manawatu-Wanganui,European/Other Ethnicity,65-69,M,15
Manawatu-Wanganui,European/Other Ethnicity,65-69,F,12
Manawatu-Wanganui,Maori/Pacific Peoples,65-69,F,3
Manawatu-Wanganui,Maori/Asian,65-69,M,3
Manawatu-Wanganui,Maori/Asian,65-69,F,3
Manawatu-Wanganui,Asian/Other Ethnicity,65-69,M,3
Manawatu-Wanganui,European/Maori/Pacific Peoples,65-69,M,3
Manawatu-Wanganui,European/Maori/Asian,65-69,M,3
Manawatu-Wanganui,European/Maori/Asian,65-69,F,3
Manawatu-Wanganui,Four ethnic groups,65-69,F,3
Manawatu-Wanganui,Not Elsewhere Included,65-69,M,222
Manawatu-Wanganui,Not Elsewhere Included,65-69,F,225
Wellington,European,65-69,M,7725
Wellington,European,65-69,F,8232
Wellington,Maori,65-69,M,345
Wellington,Maori,65-69,F,408
Wellington,Pacific Peoples,65-69,M,381
Wellington,Pacific Peoples,65-69,F,384
Wellington,Asian,65-69,M,549
Wellington,Asian,65-69,F,588
Wellington,MELAA,65-69,M,39
Wellington,MELAA,65-69,F,45
Wellington,Other,65-69,M,180
Wellington,Other,65-69,F,126
Wellington,European/Maori,65-69,M,141
Wellington,European/Maori,65-69,F,186
Wellington,European/Pacific Peoples,65-69,M,6
Wellington,European/Pacific Peoples,65-69,F,12
Wellington,European/Asian,65-69,M,3
Wellington,European/Asian,65-69,F,9
Wellington,European/MELAA,65-69,F,3
Wellington,European/Other Ethnicity,65-69,M,18
Wellington,European/Other Ethnicity,65-69,F,12
Wellington,Maori/Asian,65-69,F,6
Wellington,Pacific Peoples/Asian,65-69,M,6
Wellington,Pacific Peoples/Asian,65-69,F,9
Wellington,Asian/Other Ethnicity,65-69,F,3
Wellington,European/Maori/Pacific Peoples,65-69,F,3
Wellington,European/Maori/Asian,65-69,M,3
Wellington,European/Maori/Asian,65-69,F,3
Wellington,Not Elsewhere Included,65-69,M,384
Wellington,Not Elsewhere Included,65-69,F,444
Tasman,European,65-69,M,1362
Tasman,European,65-69,F,1323
Tasman,Maori,65-69,M,9
Tasman,Maori,65-69,F,27
Tasman,Asian,65-69,M,6
Tasman,Asian,65-69,F,9
Tasman,MELAA,65-69,M,3
Tasman,Other,65-69,M,42
Tasman,Other,65-69,F,24
Tasman,European/Maori,65-69,M,18
Tasman,European/Maori,65-69,F,30
Tasman,European/Other Ethnicity,65-69,M,3
Tasman,European/Other Ethnicity,65-69,F,3
Tasman,Maori/Asian,65-69,F,3
Tasman,Maori/Other Ethnicity,65-69,F,3
Tasman,Not Elsewhere Included,65-69,M,42
Tasman,Not Elsewhere Included,65-69,F,45
Nelson,European,65-69,M,1143
Nelson,European,65-69,F,1164
Nelson,Maori,65-69,M,15
Nelson,Maori,65-69,F,15
Nelson,Pacific Peoples,65-69,M,3
Nelson,Pacific Peoples,65-69,F,3
Nelson,Asian,65-69,M,6
Nelson,Asian,65-69,F,9
Nelson,Other,65-69,M,27
Nelson,Other,65-69,F,18
Nelson,European/Maori,65-69,M,12
Nelson,European/Maori,65-69,F,18
Nelson,European/Asian,65-69,M,3
Nelson,European/Other Ethnicity,65-69,M,3
Nelson,European/Other Ethnicity,65-69,F,3
Nelson,European/Maori/Other Ethnicity,65-69,M,3
Nelson,Not Elsewhere Included,65-69,M,39
Nelson,Not Elsewhere Included,65-69,F,54
Marlborough,European,65-69,M,1326
Marlborough,European,65-69,F,1287
Marlborough,Maori,65-69,M,36
Marlborough,Maori,65-69,F,39
Marlborough,Pacific Peoples,65-69,M,6
Marlborough,Pacific Peoples,65-69,F,6
Marlborough,Asian,65-69,M,3
Marlborough,Asian,65-69,F,9
Marlborough,MELAA,65-69,M,3
Marlborough,Other,65-69,M,42
Marlborough,Other,65-69,F,33
Marlborough,European/Maori,65-69,M,24
Marlborough,European/Maori,65-69,F,30
Marlborough,Maori/Asian,65-69,F,3
Marlborough,Not Elsewhere Included,65-69,M,60
Marlborough,Not Elsewhere Included,65-69,F,78
West Coast,European,65-69,M,810
West Coast,European,65-69,F,726
West Coast,Maori,65-69,M,15
West Coast,Maori,65-69,F,27
West Coast,Pacific Peoples,65-69,M,3
West Coast,Asian,65-69,M,3
West Coast,Asian,65-69,F,3
West Coast,Other,65-69,M,21
West Coast,Other,65-69,F,15
West Coast,European/Maori,65-69,M,15
West Coast,European/Maori,65-69,F,18
West Coast,European/Other Ethnicity,65-69,M,3
West Coast,Pacific Peoples/MELAA,65-69,M,3
West Coast,European/Maori/Other Ethnicity,65-69,F,3
West Coast,Not Elsewhere Included,65-69,M,54
West Coast,Not Elsewhere Included,65-69,F,57
Canterbury,European,65-69,M,11250
Canterbury,European,65-69,F,11922
Canterbury,Maori,65-69,M,276
Canterbury,Maori,65-69,F,174
Canterbury,Pacific Peoples,65-69,M,87
Canterbury,Pacific Peoples,65-69,F,90
Canterbury,Asian,65-69,M,261
Canterbury,Asian,65-69,F,330
Canterbury,MELAA,65-69,M,21
Canterbury,MELAA,65-69,F,24
Canterbury,Other,65-69,M,207
Canterbury,Other,65-69,F,156
Canterbury,European/Maori,65-69,M,132
Canterbury,European/Maori,65-69,F,195
Canterbury,European/Pacific Peoples,65-69,M,9
Canterbury,European/Pacific Peoples,65-69,F,3
Canterbury,European/Asian,65-69,M,3
Canterbury,European/Asian,65-69,F,6
Canterbury,European/MELAA,65-69,M,3
Canterbury,European/Other Ethnicity,65-69,M,15
Canterbury,European/Other Ethnicity,65-69,F,12
Canterbury,Maori/Pacific Peoples,65-69,F,3
Canterbury,Maori/Asian,65-69,M,3
Canterbury,Maori/Asian,65-69,F,3
Canterbury,Pacific Peoples/Asian,65-69,M,3
Canterbury,MELAA/Other Ethnicity,65-69,F,3
Canterbury,European/Maori/Pacific Peoples,65-69,F,3
Canterbury,Not Elsewhere Included,65-69,M,489
Canterbury,Not Elsewhere Included,65-69,F,504
Otago,European,65-69,M,4410
Otago,European,65-69,F,4542
Otago,Maori,65-69,M,78
Otago,Maori,65-69,F,36
Otago,Pacific Peoples,65-69,M,33
Otago,Pacific Peoples,65-69,F,21
Otago,Asian,65-69,M,39
Otago,Asian,65-69,F,66
Otago,MELAA,65-69,M,6
Otago,MELAA,65-69,F,3
Otago,Other,65-69,M,108
Otago,Other,65-69,F,75
Otago,European/Maori,65-69,M,63
Otago,European/Maori,65-69,F,63
Otago,European/Pacific Peoples,65-69,M,3
Otago,European/Asian,65-69,M,3
Otago,European/MELAA,65-69,F,3
Otago,European/Other Ethnicity,65-69,M,6
Otago,European/Other Ethnicity,65-69,F,6
Otago,Maori/Other Ethnicity,65-69,M,3
Otago,Not Elsewhere Included,65-69,M,219
Otago,Not Elsewhere Included,65-69,F,192
Southland,European,65-69,M,1944
Southland,European,65-69,F,1971
Southland,Maori,65-69,M,66
Southland,Maori,65-69,F,63
Southland,Pacific Peoples,65-69,M,21
Southland,Pacific Peoples,65-69,F,9
Southland,Asian,65-69,M,12
Southland,Asian,65-69,F,15
Southland,Other,65-69,M,48
Southland,Other,65-69,F,30
Southland,European/Maori,65-69,M,57
Southland,European/Maori,65-69,F,69
Southland,European/Asian,65-69,M,3
Southland,European/Other Ethnicity,65-69,F,3
Southland,Maori/Asian,65-69,M,3
Southland,European/Maori/Other Ethnicity,65-69,M,3
Southland,Not Elsewhere Included,65-69,M,69
Southland,Not Elsewhere Included,65-69,F,81
Northland,European,70-74,M,2820
Northland,European,70-74,F,2700
Northland,Maori,70-74,M,363
Northland,Maori,70-74,F,402
Northland,Pacific Peoples,70-74,M,12
Northland,Pacific Peoples,70-74,F,21
Northland,Asian,70-74,M,21
Northland,Asian,70-74,F,21
Northland,MELAA,70-74,F,3
Northland,Other,70-74,M,66
Northland,Other,70-74,F,42
Northland,European/Maori,70-74,M,99
Northland,European/Maori,70-74,F,135
Northland,European/Pacific Peoples,70-74,M,3
Northland,European/Pacific Peoples,70-74,F,6
Northland,European/Other Ethnicity,70-74,M,3
Northland,European/Other Ethnicity,70-74,F,6
Northland,Maori/Pacific Peoples,70-74,F,3
Northland,Maori/Asian,70-74,F,3
Northland,Maori/Other Ethnicity,70-74,M,3
Northland,European/Maori/Pacific Peoples,70-74,F,3
Northland,European/Maori/Asian,70-74,M,3
Northland,European/Maori/MELAA,70-74,M,3
Northland,Not Elsewhere Included,70-74,M,270
Northland,Not Elsewhere Included,70-74,F,270
Auckland,European,70-74,M,13407
Auckland,European,70-74,F,14547
Auckland,Maori,70-74,M,519
Auckland,Maori,70-74,F,663
Auckland,Pacific Peoples,70-74,M,1122
Auckland,Pacific Peoples,70-74,F,1431
Auckland,Asian,70-74,M,2475
Auckland,Asian,70-74,F,2745
Auckland,MELAA,70-74,M,114
Auckland,MELAA,70-74,F,123
Auckland,Other,70-74,M,261
Auckland,Other,70-74,F,204
Auckland,European/Maori,70-74,M,222
Auckland,European/Maori,70-74,F,303
Auckland,European/Pacific Peoples,70-74,M,36
Auckland,European/Pacific Peoples,70-74,F,51
Auckland,European/Asian,70-74,M,9
Auckland,European/Asian,70-74,F,12
Auckland,European/MELAA,70-74,M,6
Auckland,European/MELAA,70-74,F,6
Auckland,European/Other Ethnicity,70-74,M,33
Auckland,European/Other Ethnicity,70-74,F,21
Auckland,Maori/Pacific Peoples,70-74,M,9
Auckland,Maori/Pacific Peoples,70-74,F,6
Auckland,Maori/Asian,70-74,M,9
Auckland,Maori/Asian,70-74,F,9
Auckland,Maori/Other Ethnicity,70-74,F,3
Auckland,Pacific Peoples/Asian,70-74,M,15
Auckland,Pacific Peoples/Asian,70-74,F,21
Auckland,Pacific Peoples/Other Ethnicity,70-74,M,3
Auckland,European/Maori/Pacific Peoples,70-74,M,3
Auckland,European/Maori/Pacific Peoples,70-74,F,9
Auckland,European/Maori/Asian,70-74,M,6
Auckland,European/Maori/Asian,70-74,F,6
Auckland,European/Maori/Other Ethnicity,70-74,F,3
Auckland,European/MELAA/Other Ethnicity,70-74,F,3
Auckland,Pacific Peoples/European/Asian,70-74,F,3
Auckland,Four ethnic groups,70-74,M,3
Auckland,Not Elsewhere Included,70-74,M,1053
Auckland,Not Elsewhere Included,70-74,F,1083
Waikato,European,70-74,M,5976
Waikato,European,70-74,F,6384
Waikato,Maori,70-74,M,471
Waikato,Maori,70-74,F,504
Waikato,Pacific Peoples,70-74,M,60
Waikato,Pacific Peoples,70-74,F,69
Waikato,Asian,70-74,M,150
Waikato,Asian,70-74,F,171
Waikato,MELAA,70-74,M,6
Waikato,MELAA,70-74,F,6
Waikato,Other,70-74,M,120
Waikato,Other,70-74,F,84
Waikato,European/Maori,70-74,M,141
Waikato,European/Maori,70-74,F,183
Waikato,European/Pacific Peoples,70-74,M,6
Waikato,European/Pacific Peoples,70-74,F,6
Waikato,European/Asian,70-74,M,3
Waikato,European/Asian,70-74,F,3
Waikato,European/Other Ethnicity,70-74,M,9
Waikato,European/Other Ethnicity,70-74,F,12
Waikato,Maori/Asian,70-74,M,3
Waikato,Pacific Peoples/Asian,70-74,F,3
Waikato,Asian/Other Ethnicity,70-74,F,3
Waikato,European/Maori/Pacific Peoples,70-74,M,3
Waikato,European/Maori/Asian,70-74,F,3
Waikato,Not Elsewhere Included,70-74,M,315
Waikato,Not Elsewhere Included,70-74,F,333
Bay of Plenty,European,70-74,M,4575
Bay of Plenty,European,70-74,F,5064
Bay of Plenty,Maori,70-74,M,447
Bay of Plenty,Maori,70-74,F,525
Bay of Plenty,Pacific Peoples,70-74,M,30
Bay of Plenty,Pacific Peoples,70-74,F,21
Bay of Plenty,Asian,70-74,M,66
Bay of Plenty,Asian,70-74,F,69
Bay of Plenty,MELAA,70-74,M,3
